marcaX,pen-nib,marcaY,Business,marcaZ
marcaX,pen-square,marcaY,Business,marcaZ
marcaX,pencil-alt,marcaY,Business,marcaZ
marcaX,percent,marcaY,Business,marcaZ
marcaX,phone,marcaY,Business,marcaZ
marcaX,phone-alt,marcaY,Business,marcaZ
marcaX,phone-slash,marcaY,Business,marcaZ
marcaX,phone-square,marcaY,Business,marcaZ
marcaX,phone-square-alt,marcaY,Business,marcaZ
marcaX,phone-volume,marcaY,Business,marcaZ
marcaX,print,marcaY,Business,marcaZ
marcaX,project-diagram,marcaY,Business,marcaZ
marcaX,registered,marcaY,Business,marcaZ
marcaX,save,marcaY,Business,marcaZ
marcaX,sitemap,marcaY,Business,marcaZ
marcaX,socks,marcaY,Business,marcaZ
marcaX,sticky-note,marcaY,Business,marcaZ
marcaX,stream,marcaY,Business,marcaZ
marcaX,table,marcaY,Business,marcaZ
marcaX,tag,marcaY,Business,marcaZ
marcaX,tags,marcaY,Business,marcaZ
marcaX,tasks,marcaY,Business,marcaZ
marcaX,thumbtack,marcaY,Business,marcaZ
marcaX,trademark,marcaY,Business,marcaZ
marcaX,wallet,marcaY,Business,marcaZ
